ID,LABEL,OBSTRUCTION
frankfurt_000001_005898,8 8 17 21 17 17 17 17 26 26 13 17 26 17 17 17 18 21 17 17 17 17 17 18 17 17 17 17 18 17 17 17 17 17 17 17 17 17 17 17 ,0 0 0 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 
tubingen_000018_000019,21 8 17 26 17 17 26 17 21 21 17 26 8 17 21 17 ,0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 
strasbourg_000000_029020,17 8 8 8 17 26 17 21 17 26 26 26 26 17 17 17 13 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 
dusseldorf_000178_000019,8 8 8 17 17 17 17 17 17 26 8 21 17 17 21 26 33 21 26 26 21 13 21 21 26 26 26 26 26 26 26 26 26 26 26 26 26 26 21 17 17 17 17 17 17 21 17 17 17 ,0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 
aachen_000038_000019,8 8 8 26 26 17 26 33 17 26 ,0 0 0 0 0 0 0 0 0 0 
bochum_000000_008448,8 17 21 21 17 17 17 17 26 17 26 21 26 26 17 17 17 17 26 8 17 17 17 17 17 17 26 26 26 17 17 26 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 21 17 8 8 26 21 17 ,0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 
stuttgart_000105_000019,21 26 21 8 26 8 17 26 26 26 26 13 ,0 0 0 0 0 0 0 0 0 0 0 1 
cologne_000083_000019,21 21 17 17 8 26 8 26 26 26 17 17 26 26 17 17 17 17 17 17 21 21 17 17 17 17 17 17 33 17 17 33 17 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 1 1 0 1 1 1 
strasbourg_000001_036232,21 17 17 17 17 12 8 13 13 8 13 12 13 17 17 33 17 17 17 17 8 17 17 17 17 8 17 17 26 ,0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 1 1 1 0 0 0 1 0 0 1 1 0 
strasbourg_000000_012934,8 17 17 17 21 17 17 17 17 21 17 8 12 13 ,0 0 0 0 0 0 0 0 0 0 1 0 1 1 
erfurt_000090_000019,21 8 8 21 17 17 17 13 21 21 13 12 17 17 26 21 13 21 26 21 26 26 26 26 26 26 26 26 26 26 21 12 12 21 12 26 ,0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 
stuttgart_000132_000019,21 21 21 8 21 17 17 17 17 26 17 17 17 26 26 13 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000211_000019,8 8 17 17 21 21 17 17 17 26 17 17 21 17 17 21 17 17 17 17 8 26 26 26 26 26 26 17 21 12 13 12 33 17 17 ,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 
hamburg_000000_038446,8 8 21 17 17 17 17 17 17 33 17 17 26 26 26 33 17 17 17 17 ,0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 1 1 1 0 1 
zurich_000092_000019,8 21 21 21 21 21 26 17 21 21 17 26 21 17 33 17 17 21 33 33 21 21 21 21 21 21 17 17 17 26 26 26 26 26 26 26 21 26 26 26 21 26 26 33 33 33 17 33 33 33 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 
strasbourg_000001_042558,8 8 26 26 26 17 26 26 17 17 33 17 21 26 17 26 21 26 21 26 26 26 26 21 21 26 26 26 26 21 26 21 26 21 26 33 17 33 21 ,0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
frankfurt_000001_062793,21 21 17 17 17 17 17 17 17 26 26 26 8 26 17 17 17 26 21 17 8 21 17 17 17 17 17 17 17 26 17 26 17 17 17 17 26 26 8 21 17 17 17 26 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 1 
lindau_000008_000019,21 8 8 21 17 17 17 17 17 21 21 17 12 21 21 17 17 21 17 17 21 21 26 26 ,0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 1 1 1 1 0 0 
stuttgart_000026_000019,26 8 8 17 21 17 17 17 18 17 17 17 17 17 17 18 17 17 17 33 17 17 17 21 26 26 26 26 26 ,0 0 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 
strasbourg_000001_001449,8 8 26 26 26 26 ,0 0 0 0 0 0 
munster_000168_000019,21 21 21 17 21 21 8 13 21 17 17 17 17 17 17 17 17 21 17 21 17 21 17 17 21 17 17 26 26 26 26 26 26 26 26 17 17 17 17 17 17 17 17 26 26 26 21 21 21 ,0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
frankfurt_000001_064651,8 8 21 26 26 17 17 12 21 26 26 17 26 26 26 26 17 12 17 17 8 26 26 26 26 26 21 26 26 26 26 26 26 26 26 17 21 17 12 17 17 17 26 26 26 26 26 26 12 ,0 0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 
frankfurt_000001_075984,8 8 21 26 26 26 21 21 26 26 17 26 26 33 21 26 17 8 21 17 17 21 17 17 17 17 26 17 21 21 17 17 17 13 33 33 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 
munster_000029_000019,21 17 21 21 21 17 17 17 17 26 26 26 26 8 26 17 26 17 17 17 17 17 17 17 33 17 17 33 17 33 17 26 26 26 12 8 8 26 33 17 17 17 33 33 17 17 33 33 17 33 33 33 33 33 17 21 17 17 ,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1 1 1 1 1 
stuttgart_000167_000019,21 21 17 8 21 17 17 21 17 17 26 26 21 8 8 8 26 17 17 17 17 17 17 17 13 18 17 26 26 17 26 17 17 17 26 17 17 18 17 17 17 ,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 
bochum_000000_009554,8 26 26 26 26 21 17 21 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 1 1 1 1 1 1 1 0 0 1 
bremen_000191_000019,8 8 8 21 26 17 17 17 17 17 17 17 21 17 17 17 17 17 21 13 17 17 17 21 17 ,0 0 0 1 0 1 1 1 1 0 0 0 1 0 0 0 1 1 0 1 1 0 1 1 1 
strasbourg_000000_027233,8 12 21 17 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 17 17 33 17 21 17 ,0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 
frankfurt_000000_020321,8 21 17 21 17 17 26 26 17 26 26 26 17 17 26 17 33 17 17 17 17 26 26 8 26 17 17 17 17 17 17 17 17 17 26 26 26 26 17 17 ,0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 1 1 0 1 0 0 0 0 0 1 
monchengladbach_000000_024637,21 12 13 8 17 17 8 17 21 17 21 8 17 26 26 8 26 13 17 17 21 8 26 26 26 26 ,0 1 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 
strasbourg_000000_031323,10 8 21 17 17 26 26 26 26 17 17 17 ,1 0 0 0 0 0 0 0 0 1 1 1 
jena_000058_000019,21 21 17 17 8 26 33 26 17 17 26 26 26 26 17 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
strasbourg_000001_034633,12 26 17 17 13 8 21 17 33 8 13 21 21 17 ,1 0 0 0 1 0 0 0 1 0 1 0 0 0 
stuttgart_000150_000019,21 8 8 8 21 21 26 26 26 26 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 ,0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
bremen_000085_000019,8 8 21 21 21 26 26 26 21 17 17 17 17 26 26 26 17 17 17 17 17 21 8 17 17 18 17 17 8 33 17 21 26 ,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 0 0 0 1 1 1 0 
hanover_000000_056457,12 8 26 21 26 17 21 17 17 26 17 26 26 17 17 17 17 17 17 26 17 17 26 17 26 26 26 17 17 26 17 17 17 17 17 17 26 26 26 17 26 17 17 17 17 17 17 17 17 17 17 33 17 17 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 
stuttgart_000073_000019,8 26 8 21 17 17 17 17 21 17 17 17 17 17 17 26 26 26 26 26 26 17 17 17 21 17 17 17 17 8 33 26 26 26 26 26 26 26 26 ,0 0 0 1 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 
hanover_000000_040221,8 21 21 21 17 17 12 17 17 17 17 17 17 33 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 21 17 8 ,0 0 0 0 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 
frankfurt_000000_017228,21 8 33 17 17 17 17 26 26 17 26 26 26 26 17 17 17 17 8 17 17 17 17 17 17 17 17 8 17 17 17 12 26 26 17 17 8 8 17 17 17 17 17 17 8 17 21 ,0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 1 1 0 1 1 
hamburg_000000_024251,26 26 26 26 26 26 26 21 26 26 26 26 26 8 8 17 17 17 13 17 17 17 17 8 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 8 8 8 17 17 17 26 17 17 17 17 17 33 17 17 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 1 0 1 0 0 0 0 
frankfurt_000001_012738,8 8 17 17 17 17 21 17 26 17 17 17 33 17 33 13 17 ,0 0 0 0 0 0 1 0 0 0 1 0 1 1 1 1 0 
stuttgart_000044_000019,21 21 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 17 26 26 26 8 13 26 26 26 13 17 13 17 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
dusseldorf_000039_000019,8 21 8 21 17 17 21 17 17 17 17 17 17 17 17 21 26 26 26 26 26 17 26 26 26 26 21 26 21 17 17 33 17 17 8 21 17 21 17 17 17 17 17 17 17 17 18 17 17 17 17 17 21 17 17 17 17 17 8 17 17 21 17 17 17 17 26 21 17 17 18 17 17 ,0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 
hamburg_000000_092850,8 26 26 21 21 17 21 17 17 26 17 17 17 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 ,0 0 0 1 1 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
zurich_000063_000019,17 17 8 26 26 17 17 17 21 21 21 21 26 26 26 17 17 26 21 17 21 21 17 26 26 26 26 26 ,0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
monchengladbach_000000_018114,21 17 17 17 17 17 17 17 17 17 26 26 17 26 21 8 17 17 17 17 17 17 17 17 17 17 17 26 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 1 1 1 
bremen_000016_000019,21 21 26 26 8 17 17 33 17 33 18 17 17 17 26 17 17 8 17 17 26 26 17 17 17 ,0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
bremen_000021_000019,17 21 21 17 17 21 17 17 21 17 21 17 13 17 17 21 8 17 26 26 21 13 17 17 17 17 17 21 17 17 17 17 17 17 17 17 13 17 17 17 17 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 
krefeld_000000_020933,21 21 26 8 17 17 17 17 17 8 8 8 26 17 26 26 26 21 21 21 21 17 21 21 21 33 ,0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 
strasbourg_000001_052544,8 17 33 21 17 17 17 33 ,0 1 1 1 1 1 1 1 
zurich_000054_000019,8 8 21 21 26 26 26 26 17 17 17 17 17 17 17 17 13 21 21 17 12 26 26 26 17 21 17 26 26 26 26 8 13 21 26 ,0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
cologne_000151_000019,21 26 26 26 26 26 17 21 21 17 17 17 17 17 17 17 26 17 26 26 26 26 8 21 17 17 26 26 26 26 17 26 26 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
hamburg_000000_098400,21 17 17 21 21 21 17 8 12 21 21 21 21 8 13 13 12 17 13 21 13 17 21 21 21 26 21 21 21 21 21 17 21 21 21 17 17 17 17 17 17 17 17 17 ,0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 1 0 0 0 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 1 1 
bremen_000102_000019,8 8 26 26 26 33 17 26 26 17 17 33 33 33 33 33 26 33 26 33 26 26 21 17 33 21 ,0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 1 0 
frankfurt_000001_076502,8 8 21 21 21 21 26 26 26 26 26 26 26 26 21 26 26 26 17 26 21 17 17 21 17 26 26 26 21 17 17 17 21 17 12 17 17 33 33 26 17 17 17 26 26 21 17 17 26 17 17 17 17 17 17 17 13 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 
dusseldorf_000189_000019,8 21 13 21 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 26 26 17 17 17 26 17 26 17 17 17 17 26 26 26 17 8 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
erfurt_000056_000019,8 21 17 17 21 17 17 26 26 26 26 26 26 26 21 17 18 17 17 17 17 17 17 21 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0 0 1 0 0 0 
cologne_000072_000019,21 26 26 26 26 26 26 21 26 26 17 21 17 26 26 26 17 26 26 26 26 26 26 26 26 26 26 26 26 17 8 26 17 17 17 33 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 
frankfurt_000001_017842,8 8 12 12 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 17 17 17 33 33 33 33 17 17 17 17 21 17 17 17 17 17 17 17 21 8 8 21 17 17 17 17 17 17 17 17 17 17 21 17 17 17 17 17 17 26 26 17 26 12 17 17 17 17 26 26 17 17 17 17 17 17 17 26 26 26 26 26 26 26 17 17 17 17 ,0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 
cologne_000045_000019,17 17 17 26 8 17 17 17 17 26 26 26 26 26 26 26 26 17 26 17 17 17 21 26 26 17 17 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 
strasbourg_000000_023064,8 8 8 8 33 21 21 21 33 33 13 33 21 17 17 17 17 26 21 26 26 17 17 17 12 26 33 17 12 17 17 8 17 21 17 17 17 17 8 17 10 ,0 0 0 0 1 1 1 1 1 1 1 1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 
erfurt_000061_000019,8 8 8 21 12 17 17 21 17 17 17 17 12 12 26 26 26 26 ,0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 
bremen_000135_000019,21 8 12 21 17 17 8 21 26 26 17 17 17 17 17 17 33 17 21 12 17 26 17 26 13 26 17 26 26 17 17 8 17 17 17 26 ,0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0 
frankfurt_000001_038645,8 8 8 21 10 17 17 17 17 17 26 17 17 17 12 26 17 17 17 17 17 17 17 21 17 17 17 26 17 21 17 17 17 17 33 33 33 26 21 33 17 26 17 17 26 17 33 ,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 
bremen_000074_000019,8 8 21 21 17 33 17 17 33 17 ,0 0 1 1 1 1 0 0 1 0 
krefeld_000000_006274,8 26 21 17 13 13 13 13 13 13 13 13 13 26 26 33 17 17 17 26 17 8 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 1 
stuttgart_000082_000019,8 8 8 8 21 21 12 17 21 17 13 17 26 26 17 17 17 17 17 17 17 17 26 26 17 17 17 ,0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1 0 1 0 0 1 1 0 
zurich_000001_000019,26 26 26 8 13 17 21 12 17 17 17 17 17 17 17 17 17 26 17 17 17 26 26 17 26 26 26 17 12 17 8 ,0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 
strasbourg_000001_017540,8 8 12 21 21 8 21 21 26 21 21 13 17 17 26 21 17 13 33 13 17 17 ,0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 1 1 0 1 1 1 
bremen_000209_000019,21 21 21 17 26 26 26 26 21 21 21 26 26 26 26 26 26 17 21 21 33 21 17 17 21 26 8 17 17 17 26 26 21 8 26 26 12 21 17 8 33 17 17 21 21 21 12 8 8 17 8 26 26 17 17 17 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 1 1 1 
hamburg_000000_037036,17 17 21 21 21 17 21 21 17 8 13 17 8 17 8 17 13 13 17 17 26 26 26 26 26 26 26 26 26 17 17 17 17 17 17 17 17 17 17 26 ,0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 
strasbourg_000000_034097,8 12 8 33 8 8 17 33 ,0 1 0 1 0 0 1 1 
cologne_000104_000019,21 17 17 17 17 17 17 17 17 8 17 17 17 17 17 17 17 17 26 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 
strasbourg_000001_062691,21 13 8 8 8 17 17 17 21 8 13 26 26 26 26 17 17 17 17 17 17 17 17 17 17 33 33 33 8 ,1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 1 0 
cologne_000133_000019,21 21 17 8 17 26 26 17 26 17 17 26 17 17 17 17 17 17 17 26 17 17 17 17 17 26 26 26 26 26 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
zurich_000036_000019,21 8 17 17 17 17 17 26 26 26 12 21 17 21 8 17 17 17 17 17 17 17 17 17 17 17 17 17 17 26 26 26 26 26 26 26 26 26 26 ,1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
hamburg_000000_026675,17 26 8 26 26 26 21 26 26 26 26 26 26 17 26 26 17 21 26 26 26 21 26 33 17 33 33 33 17 17 ,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
bremen_000043_000019,21 21 17 26 17 17 8 17 17 17 17 8 21 17 17 26 26 17 26 17 ,0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 
hanover_000000_014319,8 33 17 21 17 17 21 17 26 21 26 33 17 17 26 26 33 17 17 17 26 17 26 17 21 21 33 ,0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 
cologne_000010_000019,21 17 26 17 17 17 26 17 26 21 8 26 26 26 21 17 17 17 26 26 26 26 26 26 26 26 21 21 17 17 17 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 
strasbourg_000000_034040,12 8 8 26 ,1 0 0 0 
zurich_000115_000019,8 8 21 21 21 26 26 26 26 26 26 26 26 26 26 26 26 33 17 17 17 17 12 12 12 21 17 17 17 17 17 17 17 17 21 21 21 21 13 21 17 17 17 17 17 21 17 ,0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 0 1 
erfurt_000034_000019,21 13 12 8 17 17 26 21 17 17 17 17 17 17 17 17 17 17 17 17 17 17 33 17 21 ,0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
hanover_000000_005599,17 21 21 17 17 17 17 17 17 17 17 17 17 26 17 26 8 33 17 17 17 8 8 8 17 17 17 17 17 17 21 33 17 17 17 17 17 21 17 17 21 17 21 17 17 17 17 17 33 33 26 26 26 21 17 26 17 17 17 26 26 26 26 26 26 26 26 26 21 21 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
strasbourg_000001_049399,8 8 8 8 10 8 8 21 26 26 17 17 17 8 17 17 17 17 17 33 17 17 17 17 26 26 17 17 17 17 17 17 17 ,0 0 0 0 1 0 0 1 0 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 
hamburg_000000_098616,8 21 21 18 17 17 13 13 13 13 13 13 13 13 17 17 17 17 13 ,0 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 
krefeld_000000_028638,21 21 8 8 17 17 33 17 26 26 17 17 8 17 26 26 26 ,0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 
monchengladbach_000000_028216,21 21 8 13 12 17 26 8 21 17 13 17 8 17 13 21 12 13 13 13 8 8 21 26 21 13 17 21 17 8 ,0 1 0 0 1 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 0 0 1 0 0 1 1 0 1 0 
bremen_000160_000019,8 8 8 17 21 21 26 21 21 13 12 13 21 17 26 12 13 26 ,0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 1 0 
ulm_000048_000019,8 8 21 26 26 26 26 26 26 26 17 8 17 17 21 17 17 17 17 17 17 21 17 17 17 17 17 17 17 12 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 17 21 17 17 17 17 17 17 17 26 17 17 17 17 8 17 17 26 26 17 12 14 14 14 14 14 14 14 14 14 14 14 17 14 26 17 17 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 
hamburg_000000_054220,8 8 12 21 17 17 26 17 17 26 26 26 26 26 26 17 26 13 17 26 33 17 17 17 17 17 17 17 26 26 26 26 ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 
bremen_000157_000019,8 8 13 21 26 26 26 10 21 13 21 17 21 17 17 17 17 ,0 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 0 
strasbourg_000001_009795,8 13 21 13 13 21 17 17 17 17 33 33 17 33 17 17 13 33 17 17 33 33 21 21 21 17 17 17 17 17 33 17 26 26 17 17 26 17 26 17 17 26 26 26 26 26 26 33 17 17 26 26 33 33 17 26 26 26 ,0 1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
erfurt_000003_000019,8 21 13 26 21 26 17 17 26 26 21 17 26 21 21 17 26 26 21 21 13 21 26 21 17 21 17 21 13 17 17 17 21 8 33 12 8 8 21 17 13 21 17 21 12 ,0 0 1 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 1 1 0 1 
hamburg_000000_055894,8 8 26 26 26 17 17 17 21 17 21 21 21 21 21 21 21 21 21 21 17 17 17 21 21 17 17 33 17 17 17 ,0 0 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 
